Age;Gender;Degree;Branch;CGPA;Internships;Projects;Coding_Skills;Communication_Skills;Aptitude_Test_Score;Soft_Skills_Rating;Certifications;Backlogs;Placement_Status
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;1~4;2~5;62~67;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;1~4;2~5;62~67;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;1~4;2~5;62~67;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;1~4;2~5;62~67;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;1~4;2~5;62~67;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;1~4;2~5;62~67;5~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;4~6;0;2~3;2~4;2~5;61~66;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;4~6;0;2~3;2~4;2~5;61~66;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;4~6;0;2~3;2~4;2~5;61~66;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;4~6;0;2~3;2~4;2~5;61~66;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;4~6;0;2~3;2~4;2~5;61~66;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;4~6;0;2~3;2~4;2~5;61~66;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;4~6;0;2~3;2~4;2~5;61~66;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;2~3;1~4;2~5;62~67;4~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;2~3;1~4;2~5;62~67;4~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;2~3;1~4;2~5;62~67;4~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;2~3;1~4;2~5;62~67;4~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;2~3;1~4;2~5;62~67;4~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;2~3;1~4;2~5;62~67;4~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;2~3;1~4;2~5;62~67;4~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;2~3;1~4;2~5;62~67;4~6;1;2~3;Not Placed
18;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;63~67;4~6;1;2~3;Not Placed
18;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;63~67;4~6;1;2~3;Not Placed
18;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;63~67;4~6;1;2~3;Not Placed
18;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;63~67;4~6;1;2~3;Not Placed
18;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;63~67;4~6;1;2~3;Not Placed
18;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;63~67;4~6;1;2~3;Not Placed
18;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;63~67;4~6;1;2~3;Not Placed
18;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;63~67;4~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;62~67;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;62~67;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;62~67;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;62~67;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;62~67;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;62~67;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;62~67;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;62~67;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;62~67;3~6;1;2~3;Not Placed
19;Male;B.Tech~BCA;ECE~ME;4~6;0;2~3;2~4;5;68~76;4~6;1;2~3;Not Placed
19;Male;B.Tech~BCA;ECE~ME;4~6;0;2~3;2~4;5;68~76;4~6;1;2~3;Not Placed
19;Male;B.Tech~BCA;ECE~ME;4~6;0;2~3;2~4;5;68~76;4~6;1;2~3;Not Placed
19;Male;B.Tech~BCA;ECE~ME;4~6;0;2~3;2~4;5;68~76;4~6;1;2~3;Not Placed
19;Male;B.Tech~BCA;ECE~ME;4~6;0;2~3;2~4;5;68~76;4~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ME;6~6;0;2~3;2~4;3~5;70~78;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ME;6~6;0;2~3;2~4;3~5;70~78;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ME;6~6;0;2~3;2~4;3~5;70~78;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ME;6~6;0;2~3;2~4;3~5;70~78;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ME;6~6;0;2~3;2~4;3~5;70~78;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;Civil;5~6;0;2~3;3;1~5;69~75;3~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;Civil;5~6;0;2~3;3;1~5;69~75;3~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;Civil;5~6;0;2~3;3;1~5;69~75;3~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;Civil;5~6;0;2~3;3;1~5;69~75;3~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;Civil;5~6;0;2~3;3;1~5;69~75;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ECE;5~6;0;2~3;3~4;4~5;68~78;3~6;1;2;Not Placed
20~21;Male;B.Tech~BCA;ECE;5~6;0;2~3;3~4;4~5;68~78;3~6;1;2;Not Placed
20~21;Male;B.Tech~BCA;ECE;5~6;0;2~3;3~4;4~5;68~78;3~6;1;2;Not Placed
20~21;Male;B.Tech~BCA;ECE;5~6;0;2~3;3~4;4~5;68~78;3~6;1;2;Not Placed
20~21;Male;B.Tech~BCA;ECE;5~6;0;2~3;3~4;4~5;68~78;3~6;1;2;Not Placed
20~21;Male;B.Tech~BCA;ECE;5~6;0;2~3;3~4;4~5;68~78;3~6;1;2;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;4~5;68~89;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;4~5;68~89;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;4~5;68~89;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;4~5;68~89;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;4~5;68~89;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;4~5;68~89;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;4~5;68~89;3~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;70~82;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;70~82;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;70~82;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;70~82;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;70~82;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;70~82;5~6;1;2~3;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;70~82;5~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;6;68~86;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;6;68~86;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;6;68~86;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;6;68~86;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;6;68~86;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;6;68~86;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;6;68~86;3~6;1;2~3;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;2~4;6;68~86;3~6;1;2~3;Not Placed
18~20;Male;MCA;ME~Civil;5~6;0;2~3;1~4;3~5;62~66;4~6;1;2~3;Not Placed
18~20;Male;MCA;ME~Civil;5~6;0;2~3;1~4;3~5;62~66;4~6;1;2~3;Not Placed
18~20;Male;MCA;ME~Civil;5~6;0;2~3;1~4;3~5;62~66;4~6;1;2~3;Not Placed
18~20;Male;MCA;ME~Civil;5~6;0;2~3;1~4;3~5;62~66;4~6;1;2~3;Not Placed
18~20;Male;MCA;ME~Civil;5~6;0;2~3;1~4;3~5;62~66;4~6;1;2~3;Not Placed
18~20;Male;MCA;ME~Civil;5~6;0;2~3;1~4;3~5;62~66;4~6;1;2~3;Not Placed
18~20;Male;MCA;ME~Civil;5~6;0;2~3;1~4;3~5;62~66;4~6;1;2~3;Not Placed
18~20;Male;MCA;ME~Civil;5~6;0;2~3;1~4;3~5;62~66;4~6;1;2~3;Not Placed
18~20;Male;MCA;ME~Civil;5~6;0;2~3;1~4;3~5;62~66;4~6;1;2~3;Not Placed
21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~5;61~67;3~5;1;2~3;Not Placed
21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~5;61~67;3~5;1;2~3;Not Placed
21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~5;61~67;3~5;1;2~3;Not Placed
21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~5;61~67;3~5;1;2~3;Not Placed
21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~5;61~67;3~5;1;2~3;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;61~67;5~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;61~67;5~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;61~67;5~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;61~67;5~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;61~67;5~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;61~67;5~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;61~67;5~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;61~67;5~6;1;2;Not Placed
18~19;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;3~5;68~75;4~6;1;2~3;Not Placed
18~19;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;3~5;68~75;4~6;1;2~3;Not Placed
18~19;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;3~5;68~75;4~6;1;2~3;Not Placed
18~19;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;3~5;68~75;4~6;1;2~3;Not Placed
18~19;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;3~5;68~75;4~6;1;2~3;Not Placed
18~19;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;3~5;68~75;4~6;1;2~3;Not Placed
18~19;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;3~5;68~75;4~6;1;2~3;Not Placed
20~21;Male;MCA;ME~Civil;5~6;0;2~3;2~4;3~5;70~78;3~6;1;2~3;Not Placed
20~21;Male;MCA;ME~Civil;5~6;0;2~3;2~4;3~5;70~78;3~6;1;2~3;Not Placed
20~21;Male;MCA;ME~Civil;5~6;0;2~3;2~4;3~5;70~78;3~6;1;2~3;Not Placed
20~21;Male;MCA;ME~Civil;5~6;0;2~3;2~4;3~5;70~78;3~6;1;2~3;Not Placed
20~21;Male;MCA;ME~Civil;5~6;0;2~3;2~4;3~5;70~78;3~6;1;2~3;Not Placed
20~21;Male;MCA;ME~Civil;5~6;0;2~3;2~4;3~5;70~78;3~6;1;2~3;Not Placed
20~21;Male;MCA;ME~Civil;5~6;0;2~3;2~4;3~5;70~78;3~6;1;2~3;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;69~79;4~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;69~79;4~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;69~79;4~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;69~79;4~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;69~79;4~6;1;2;Not Placed
18~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;69~79;4~6;1;2;Not Placed
18~21;Male;BCA~MCA;ECE~ME~Civil;6~6;0;3;3~4;3~6;81~100;4~6;2;0;Not Placed
18~21;Male;BCA~MCA;ECE~ME~Civil;6~6;0;3;3~4;3~6;81~100;4~6;2;0;Not Placed
18~21;Male;BCA~MCA;ECE~ME~Civil;6~6;0;3;3~4;3~6;81~100;4~6;2;0;Not Placed
18~21;Male;BCA~MCA;ECE~ME~Civil;6~6;0;3;3~4;3~6;81~100;4~6;2;0;Not Placed
18~21;Male;BCA~MCA;ECE~ME~Civil;6~6;0;3;3~4;3~6;81~100;4~6;2;0;Not Placed
18~21;Male;BCA~MCA;ECE~ME~Civil;6~6;0;3;3~4;3~6;81~100;4~6;2;0;Not Placed
18~21;Male;BCA~MCA;ECE~ME~Civil;6~6;0;3;3~4;3~6;81~100;4~6;2;0;Not Placed
18~21;Male;B.Tech~BCA~MCA;ECE~ME;5~6;0;3;4;3~6;81~86;3~6;2;1~2;Not Placed
18~21;Male;B.Tech~BCA~MCA;ECE~ME;5~6;0;3;4;3~6;81~86;3~6;2;1~2;Not Placed
18~21;Male;B.Tech~BCA~MCA;ECE~ME;5~6;0;3;4;3~6;81~86;3~6;2;1~2;Not Placed
18~21;Male;B.Tech~BCA~MCA;ECE~ME;5~6;0;3;4;3~6;81~86;3~6;2;1~2;Not Placed
18~21;Male;B.Tech~BCA~MCA;ECE~ME;5~6;0;3;4;3~6;81~86;3~6;2;1~2;Not Placed
18~21;Male;B.Tech~BCA~MCA;ECE~ME;5~6;0;3;4;3~6;81~86;3~6;2;1~2;Not Placed
18~21;Male;B.Tech~BCA~MCA;ECE~ME;5~6;0;3;4;3~6;81~86;3~6;2;1~2;Not Placed
18~19;Male;B.Tech~BCA;ECE;5~6;0;2~3;2~4;4~5;61~69;7~8;1;1;Not Placed
18~19;Male;B.Tech~BCA;ECE;5~6;0;2~3;2~4;4~5;61~69;7~8;1;1;Not Placed
18~19;Male;B.Tech~BCA;ECE;5~6;0;2~3;2~4;4~5;61~69;7~8;1;1;Not Placed
18~19;Male;B.Tech~BCA;ECE;5~6;0;2~3;2~4;4~5;61~69;7~8;1;1;Not Placed
18~19;Male;B.Tech~BCA;ECE;5~6;0;2~3;2~4;4~5;61~69;7~8;1;1;Not Placed
18~19;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;1~4;4~5;61~69;7~9;1;0~1;Not Placed
18~19;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;1~4;4~5;61~69;7~9;1;0~1;Not Placed
18~19;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;1~4;4~5;61~69;7~9;1;0~1;Not Placed
18~19;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;1~4;4~5;61~69;7~9;1;0~1;Not Placed
18~19;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;1~4;4~5;61~69;7~9;1;0~1;Not Placed
18~19;Male;B.Tech~BCA;ME~Civil;5~6;0;2~3;1~4;4~5;61~69;7~9;1;0~1;Not Placed
20~21;Male;B.Tech;ECE~ME~Civil;5~6;0;2~3;2~4;3~5;61~70;7~10;1;0~1;Not Placed
20~21;Male;B.Tech;ECE~ME~Civil;5~6;0;2~3;2~4;3~5;61~70;7~10;1;0~1;Not Placed
20~21;Male;B.Tech;ECE~ME~Civil;5~6;0;2~3;2~4;3~5;61~70;7~10;1;0~1;Not Placed
20~21;Male;B.Tech;ECE~ME~Civil;5~6;0;2~3;2~4;3~5;61~70;7~10;1;0~1;Not Placed
20~21;Male;B.Tech;ECE~ME~Civil;5~6;0;2~3;2~4;3~5;61~70;7~10;1;0~1;Not Placed
20~21;Male;B.Tech;ECE~ME~Civil;5~6;0;2~3;2~4;3~5;61~70;7~10;1;0~1;Not Placed
20~21;Male;B.Tech;ECE~ME~Civil;5~6;0;2~3;2~4;3~5;61~70;7~10;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;62~67;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;62~67;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;62~67;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;62~67;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;62~67;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;62~67;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;6;62~67;7~8;1;0~1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;74~83;7~9;1;1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;74~83;7~9;1;1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;74~83;7~9;1;1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;74~83;7~9;1;1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;74~83;7~9;1;1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;74~83;7~9;1;1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;72~86;7;1~2;0~1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;72~86;7;1~2;0~1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;72~86;7;1~2;0~1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;72~86;7;1~2;0~1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;72~86;7;1~2;0~1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;72~86;7;1~2;0~1;Not Placed
18~19;Male;B.Tech~BCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~5;72~86;7;1~2;0~1;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;3;3~4;4~5;72~81;7~8;1;0~1;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;3;3~4;4~5;72~81;7~8;1;0~1;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;3;3~4;4~5;72~81;7~8;1;0~1;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;3;3~4;4~5;72~81;7~8;1;0~1;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;3;3~4;4~5;72~81;7~8;1;0~1;Not Placed
20~21;Male;B.Tech~BCA;ME~Civil;6~6;0;3;3~4;4~5;72~81;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;76~82;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;76~82;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;76~82;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;76~82;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;76~82;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;76~82;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;6;76~82;7~8;1;0~1;Not Placed
18;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~6;61~67;7~9;1;1;Not Placed
18;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~6;61~67;7~9;1;1;Not Placed
18;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~6;61~67;7~9;1;1;Not Placed
18;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~6;61~67;7~9;1;1;Not Placed
18;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~6;61~67;7~9;1;1;Not Placed
19~21;Male;MCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~6;61~66;7~8;1;0~1;Not Placed
19~21;Male;MCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~6;61~66;7~8;1;0~1;Not Placed
19~21;Male;MCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~6;61~66;7~8;1;0~1;Not Placed
19~21;Male;MCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~6;61~66;7~8;1;0~1;Not Placed
19~21;Male;MCA;ECE~ME~Civil;6~6;0;2~3;2~4;3~6;61~66;7~8;1;0~1;Not Placed
19~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~5;73~88;7~9;1~2;0~1;Not Placed
19~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~5;73~88;7~9;1~2;0~1;Not Placed
19~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~5;73~88;7~9;1~2;0~1;Not Placed
19~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~5;73~88;7~9;1~2;0~1;Not Placed
19~21;Male;MCA;ECE~ME~Civil;5~6;0;2~3;2~4;4~5;73~88;7~9;1~2;0~1;Not Placed
18~21;Male;MCA;ECE~ME~Civil;6~6;0;3;3~4;6;68~80;7~8;1;0~1;Not Placed
18~21;Male;MCA;ECE~ME~Civil;6~6;0;3;3~4;6;68~80;7~8;1;0~1;Not Placed
18~21;Male;MCA;ECE~ME~Civil;6~6;0;3;3~4;6;68~80;7~8;1;0~1;Not Placed
18~21;Male;MCA;ECE~ME~Civil;6~6;0;3;3~4;6;68~80;7~8;1;0~1;Not Placed
18~21;Male;MCA;ECE~ME~Civil;6~6;0;3;3~4;6;68~80;7~8;1;0~1;Not Placed
18~21;Male;MCA;ECE~ME~Civil;6~6;0;3;3~4;6;68~80;7~8;1;0~1;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;4~6;61~64;7~8;1;2~3;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;4~6;61~64;7~8;1;2~3;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;4~6;61~64;7~8;1;2~3;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;4~6;61~64;7~8;1;2~3;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;4~6;61~64;7~8;1;2~3;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;4~6;61~64;7~8;1;2~3;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;4~6;61~64;7~8;1;2~3;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;4~6;61~64;7~8;1;2~3;Not Placed
18~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;1~4;4~6;61~64;7~8;1;2~3;Not Placed
19~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;3~4;66~73;7~8;1;2~3;Not Placed
19~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;3~4;66~73;7~8;1;2~3;Not Placed
19~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;3~4;66~73;7~8;1;2~3;Not Placed
19~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;3~4;66~73;7~8;1;2~3;Not Placed
19~21;Male;B.Tech~BCA;ECE~ME~Civil;5~6;0;2~3;2~4;3~4;66~73;7~8;1;2~3;Not Placed
19~21;Male;B.Tech;ME~Civil;5~6;0;2~3;2~4;5~6;67~78;7~8;1;2~3;Not Placed
19~21;Male;B.Tech;ME~Civil;5~6;0;2~3;2~4;5~6;67~78;7~8;1;2~3;Not Placed
19~21;Male;B.Tech;ME~Civil;5~6;0;2~3;2~4;5~6;67~78;7~8;1;2~3;Not Placed
19~21;Male;B.Tech;ME~Civil;5~6;0;2~3;2~4;5~6;67~78;7~8;1;2~3;Not Placed
19~21;Male;B.Tech;ME~Civil;5~6;0;2~3;2~4;5~6;67~78;7~8;1;2~3;Not Placed
