Age,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Gender_Female,Gender_Male,Interest_Arts,Interest_Others,Interest_Sports,Interest_Technology,Interest_Unknown,Personality
32.0,1,2.70393,6.400554720276026,1.33571,2.0720423865500743,0,1,0,0,0,1,0,ISFP
23.0,1,2.12104,3.749960371664745,1.73243,3.974102488820767,0,1,0,0,0,0,1,INFP
21.0,1,7.6505,6.227622994372619,7.6885,5.753278963376324,1,0,0,0,1,0,0,ENTP
37.0,0,8.93276,5.919495777661518,1.22066,7.060201404189075,1,0,0,1,0,0,0,ENFJ
38.0,1,8.15923,5.033943371239526,3.73717,4.632941039931806,1,0,0,0,0,1,0,ENFP
32.0,0,6.91594,6.31116772012594,4.232,4.983912302303484,0,1,0,0,0,0,1,ESFP
22.0,0,6.64593,6.709929171400981,6.51618,2.1956397595270083,0,1,0,1,0,0,0,ENTP
23.0,1,1.69532,6.467417127019509,9.21886,6.536667388705526,1,0,1,0,0,0,0,INTP
20.0,1,7.60102,6.380102294759846,0.84851,5.420485363537703,0,1,1,0,0,0,0,ENFP
25.0,0,2.58869,4.1489459215073055,1.27257,3.2698485618085,0,1,0,1,0,0,0,INFP
22.0,1,5.61637,4.278918315096552,7.3178,5.319143268944948,1,0,0,0,0,1,0,ENTP
21.0,1,8.90215,5.346662210119613,3.52589,5.041086896267823,0,1,0,0,0,0,1,ENFP
19.0,0,3.02356,5.168250661352699,4.55448,4.369667131017609,1,0,0,0,0,1,0,ENFP
23.0,0,6.32441,5.553307550144296,2.58361,3.699516764448545,1,0,1,0,0,0,0,ENFP
28.0,0,2.50693,2.1958342494668672,9.549,3.7766158903749263,1,0,0,1,0,0,0,INTP
24.0,1,8.17737,5.801529606542657,2.27799,4.141365304032318,0,1,1,0,0,0,0,ENFP
19.0,1,1.95642,6.240507388118221,7.03498,6.6019985967105885,0,1,0,1,0,0,0,INTP
33.0,0,0.50911,6.390811839773318,8.32643,5.211693504193755,0,1,1,0,0,0,0,ISTP
34.0,1,1.02651,4.176429947084194,9.20756,3.227674092813656,1,0,0,0,0,0,1,INTP
27.0,0,6.6768,3.637923801080521,1.53099,5.7796340891037845,0,1,1,0,0,0,0,ENFP
28.0,1,5.88403,4.0986453361618285,1.35598,4.41860542312922,1,0,0,0,0,0,1,ENFP
38.0,0,0.32047,4.197937716558821,3.9736,4.914133847957996,1,0,0,0,1,0,0,INFP
26.0,1,3.36071,4.110763049611911,1.52423,2.55683108910056,0,1,0,1,0,0,0,INFP
32.0,0,1.39663,5.925724827843297,8.25555,4.818071669974997,0,1,0,0,1,0,0,INTP
25.0,0,3.76681,5.901310014879742,3.72837,5.854486220067736,1,0,1,0,0,0,0,ENFP
24.0,0,7.88951,7.363220114278233,1.50299,5.896668269305917,0,1,0,0,0,1,0,ENFP
26.0,0,9.86139,5.878978928898968,0.3463,4.714732807450856,0,1,0,0,0,0,1,ENFP
32.0,1,1.68936,3.8516155827043663,7.30026,6.54849386204882,0,1,0,0,0,1,0,INTP
29.0,0,6.34041,5.255026144042898,4.62909,6.820629342383494,0,1,0,0,0,0,1,ENFJ
21.0,0,3.2078,5.32100738477274,6.55375,6.560701759990749,1,0,0,1,0,0,0,ENTJ
24.0,1,6.2258,7.005049619875499,0.64681,5.651415415378165,0,1,0,0,0,0,1,ESFP
23.0,1,6.34969,6.531191338017319,3.86904,5.681868639404681,1,0,0,0,0,0,1,ENFP
30.0,1,6.92497,4.466501752094784,0.41697,2.0417310635076373,1,0,1,0,0,0,0,ENFP
25.0,0,7.68767,5.826808536629769,7.54396,3.34307270556974,0,1,0,0,0,0,1,ENTP
21.0,1,0.93719,5.284300171121288,9.61099,5.740764392834719,1,0,0,0,1,0,0,INTP
27.0,1,8.5392,6.4244197315731455,3.32485,5.300270452912662,1,0,0,1,0,0,0,ESFP
30.0,0,8.89002,3.413883101894777,7.56541,3.43274511182166,0,1,1,0,0,0,0,ENTP
23.0,1,9.53812,3.786087247166063,7.49946,4.940527356177886,1,0,0,0,0,1,0,ENTP
24.0,0,4.86314,6.357613619586682,2.64735,3.2917781917162827,0,1,0,0,1,0,0,INFP
24.0,0,0.49409,5.143334440432963,4.41294,5.845222704989665,0,1,0,0,0,0,1,INFP
26.0,0,6.42236,7.078283824820528,4.24103,5.182397253959537,1,0,0,1,0,0,0,ESFP
26.0,1,1.72064,5.788859672010613,3.94447,1.990414592440021,0,1,0,0,0,0,1,INFP
22.0,0,0.9234,6.099363613494372,9.59253,5.2398668358090426,1,0,1,0,0,0,0,INTP
22.0,0,5.61367,4.287440015659142,2.4845,4.840726651241173,0,1,0,0,0,0,1,ENFP
21.0,0,9.14025,7.258939966019398,7.80678,5.5161846821711285,0,1,1,0,0,0,0,ENTP
25.0,0,5.5881,6.040369813723317,0.7783,3.191625970562679,1,0,0,0,0,0,1,ENFP
25.0,0,4.63586,6.626430397647017,9.40187,6.483050837948532,0,1,0,0,0,0,1,ENTJ
28.0,0,2.91148,5.725211443198102,7.90892,4.502462217324748,0,1,0,1,0,0,0,INTP
24.0,0,3.4447,6.052043894402369,6.56064,2.877650789304262,1,0,0,0,0,0,1,INTP
23.0,1,4.77176,5.968437377229918,3.73363,3.3517618224013246,0,1,0,0,1,0,0,ENFP
23.0,0,2.03928,6.664660245270392,4.18635,2.0364925599069674,1,0,0,0,0,1,0,INFP
30.0,0,4.235,4.891323791342529,3.05977,3.374893182681653,1,0,0,0,0,0,1,ENFP
20.0,0,0.56778,3.9040850652166017,2.48249,4.15326211646186,1,0,0,0,0,1,0,INFP
25.0,1,0.98372,5.719360302025102,1.63921,5.517105530327323,0,1,0,0,0,0,1,INFP
22.0,0,5.1444,5.345116490656455,9.33063,4.30795801526667,0,1,0,0,0,0,1,ENTP
24.0,0,3.22077,7.406018651974723,3.76096,5.136396555586688,1,0,0,0,0,0,1,ISFP
23.0,0,8.52155,5.910045848462253,3.62711,5.781123977909355,0,1,0,0,0,0,1,ENFP
21.0,0,6.54363,5.656814118384483,4.17164,4.109237155846445,0,1,1,0,0,0,0,ENFP
20.0,0,4.44997,5.075009793844676,0.98928,4.608783313172035,1,0,0,1,0,0,0,INFP
24.0,0,4.40446,3.886193309118077,8.17055,6.102729991928735,0,1,0,0,1,0,0,INTJ
31.0,0,0.74113,3.2608727143398677,1.67592,4.42847923785894,1,0,1,0,0,0,0,INFP
22.0,0,7.2608,2.0938405691019915,2.06224,5.441137198212575,1,0,0,1,0,0,0,ENFP
22.0,1,9.61418,4.019049512716514,4.22191,3.897233320837584,1,0,0,0,0,0,1,ENFP
29.0,0,5.78321,5.417776963257129,2.18768,4.5733859611498975,0,1,1,0,0,0,0,ENFP
20.0,0,8.72283,5.366075748345502,8.34144,4.583586851267322,0,1,0,0,0,1,0,ENTP
25.0,1,0.51011,4.303386439167622,1.6388,3.268908504782038,0,1,0,0,1,0,0,INFP
22.0,0,2.90321,5.139379977969955,7.68005,4.347721929037255,1,0,1,0,0,0,0,ENTP
24.0,0,7.506,6.647980901864184,4.72696,4.962623284467661,0,1,1,0,0,0,0,ENFP
21.0,0,6.64195,3.510154539671434,5.0305,2.426905950029924,0,1,1,0,0,0,0,ENFP
32.0,0,5.30344,4.900246800443551,3.79016,4.208096617774018,1,0,0,0,0,0,1,ENFP
23.0,0,2.77526,4.180558532867991,2.28824,3.7852877269177614,1,0,0,0,0,0,1,INFP
26.0,0,3.88136,2.402415955104268,7.20892,4.238209282529349,0,1,0,0,1,0,0,INTP
33.0,1,8.04097,5.473856762388252,2.07861,5.2935753786214965,1,0,0,0,0,0,1,ENFP
21.0,1,4.10256,5.446799083829558,3.79341,5.01813418083009,0,1,0,1,0,0,0,INFP
35.0,0,4.68133,5.920005409243879,7.61209,5.625362001149466,1,0,0,0,0,0,1,ENTP
23.0,1,7.99062,4.847012511463968,0.47462,3.734844971163728,1,0,0,1,0,0,0,ENFP
23.0,0,7.23413,4.932889006184863,9.43366,7.449856354979703,0,1,1,0,0,0,0,ENTJ
26.0,0,7.62975,4.690877501868362,9.5675,3.6177223680609374,0,1,0,0,1,0,0,ENTP
22.0,0,3.91521,4.368524664117186,6.05984,5.040632288342808,0,1,0,1,0,0,0,ENFP
26.0,1,9.49819,3.879235196966731,0.5624,3.6913596065228136,0,1,0,0,0,1,0,ENFP
28.0,1,6.78896,4.760305617687246,6.35689,2.6153693016966377,0,1,0,0,0,0,1,ENFP
24.0,0,8.52924,5.462677491254599,7.34284,4.0528932594262255,1,0,0,1,0,0,0,ENTP
24.0,0,4.06051,5.851971423643797,2.76134,3.326771727349952,1,0,0,0,0,0,1,ENFP
21.0,0,6.29302,5.210381324044434,5.41562,3.9206804833069775,1,0,0,0,0,0,1,ENFP
24.0,1,5.71534,6.319272605467655,9.14932,4.944132574969977,1,0,1,0,0,0,0,ESTP
29.0,0,2.06261,4.111849772380776,8.56797,2.236145113000125,1,0,0,0,0,1,0,INTP
25.0,0,0.60423,2.5561524301793765,0.57131,4.671698500094296,1,0,0,0,0,1,0,INFP
27.0,0,4.13636,5.205936932602878,3.86215,5.476241470968715,1,0,0,0,1,0,0,ENFJ
21.0,1,6.42088,5.12163395345948,8.00457,6.200468784967105,1,0,0,0,0,0,1,ENTP
23.0,1,1.74964,8.824846358668527,6.9439,4.067035439640624,1,0,0,0,0,0,1,INTP
26.0,0,1.31486,5.579255275978582,9.91962,3.2140457906737163,1,0,0,0,0,0,1,INTP
31.0,1,6.68241,4.097678119903021,3.45255,6.22454448307013,0,1,1,0,0,0,0,ENFP
21.0,1,2.33314,4.919778643868706,7.61474,4.1031293388098025,0,1,0,0,0,0,1,INTP
21.0,0,4.36194,4.834180990928908,9.77202,6.668563911539378,1,0,0,0,0,1,0,ENTJ
32.0,1,5.33256,5.116001525271258,8.3854,4.5980057371408645,0,1,0,0,0,0,1,ENTP
22.0,0,1.40134,4.190371384070186,7.62934,2.761917483064816,0,1,0,0,0,0,1,INTP
23.0,0,5.93701,5.003930001652631,2.38241,5.721742258949087,1,0,0,0,0,0,1,ENFP
21.0,0,5.38468,3.908362359651088,2.48275,2.414621527634312,1,0,1,0,0,0,0,ENFP
26.0,1,3.82483,6.30577589537249,9.22216,3.8555681831529816,0,1,1,0,0,0,0,ISTP
22.0,0,7.45007,5.31145506404658,0.28011,7.820628402180321,1,0,0,1,0,0,0,ENFJ
23.0,1,1.88363,7.503747501450085,1.01383,5.394856312495331,0,1,0,0,0,0,1,ISFP
22.0,0,5.15038,2.206808264387575,0.30462,5.719655626178665,0,1,0,0,1,0,0,ENFJ
21.0,0,6.2387,5.385420524251896,6.24005,4.844222484640621,1,0,0,0,0,1,0,ENTP
22.0,1,3.79753,5.76235087908055,2.94241,4.429747935020608,1,0,0,0,0,1,0,INFP
25.0,0,5.60583,6.839216528078109,7.27184,6.066797797843841,1,0,0,1,0,0,0,ENTJ
20.0,0,5.37624,2.830222321201112,3.89397,3.460958417026158,1,0,0,1,0,0,0,ENFP
26.0,1,8.79052,3.382607404025231,6.40896,2.7283572064606165,1,0,0,0,0,0,1,ENTP
26.0,0,8.32895,4.3976890525544405,5.60764,6.335881782904441,0,1,1,0,0,0,0,ENTJ
30.0,0,0.89069,3.9062369465351576,3.88161,6.069727977813226,0,1,0,0,0,1,0,INFJ
25.0,0,2.46549,3.662550581587179,6.31192,4.7039664521451074,0,1,0,0,1,0,0,INFP
22.0,0,9.15351,4.855062388162677,7.74759,5.74709098179293,0,1,0,0,0,0,1,ENTP
20.0,0,4.92539,4.404834905048101,7.17567,1.8131447031926504,0,1,0,0,0,0,1,INTP
35.0,1,1.98002,6.623865665042138,2.00819,4.932946955201253,0,1,0,0,1,0,0,ISFP
30.0,1,6.83804,6.967955089399798,9.12314,5.359460513105391,0,1,0,0,0,1,0,ESTP
29.0,1,8.22324,3.100179575171059,6.68587,4.461715601789632,0,1,0,0,0,0,1,ENTP
22.0,0,3.74505,4.627782031390966,9.1312,6.395570623680573,0,1,0,0,0,0,1,INTJ
35.0,0,8.63087,5.504145609415242,9.27765,4.310556070278503,0,1,0,0,0,0,1,ENTP
35.0,1,1.05687,4.669957990092561,5.03417,5.922814676696139,0,1,0,1,0,0,0,INFP
20.0,0,3.73957,4.449331254944301,2.68337,3.31671664543876,1,0,0,0,0,0,1,ENFP
32.0,1,7.45381,5.234853836470669,3.73236,4.558587323734761,0,1,0,0,0,0,1,ENFP
22.0,0,0.69105,5.7910797054386745,7.46348,4.746363324491451,1,0,0,0,0,1,0,INTP
26.0,1,3.29533,6.198069563288736,0.63005,4.35580172486819,0,1,0,0,0,1,0,ISFP
21.0,1,4.16616,5.87214351776859,8.04074,5.144838247335685,0,1,0,0,0,1,0,INTP
34.0,0,3.05326,4.932490811791276,7.08435,5.011776237126842,0,1,0,0,1,0,0,INTJ
30.0,0,5.97631,4.945025174166815,6.81552,5.372853361794065,0,1,0,0,0,0,1,ENTP
23.0,0,5.37731,4.537675878157433,1.34458,6.331822148979245,0,1,0,0,0,0,1,ENFJ
35.0,0,7.08331,5.136635306139304,7.07268,5.786108799412289,1,0,0,0,0,0,1,ENTP
27.0,0,0.52416,3.4902135858944447,8.6691,6.363724152088798,1,0,0,0,1,0,0,INTJ
19.0,0,7.95419,5.746429143084252,7.24037,5.6663518263461095,0,1,0,0,0,0,1,ENTP
27.0,0,7.58202,4.839847449072983,8.7714,6.947546980628081,0,1,0,0,0,1,0,ENTJ
29.0,0,0.58826,4.770599566682197,6.90083,3.6920640826542384,0,1,0,0,0,0,1,INTP
27.0,0,4.90007,7.229338936967456,9.90326,4.803662539309902,0,1,0,0,0,0,1,ESTP
27.0,0,8.00495,4.518114327520888,9.83067,6.108176477660108,0,1,0,1,0,0,0,ENTJ
25.0,0,4.33833,4.702007807823909,8.91764,6.012318302760681,1,0,1,0,0,0,0,INTJ
33.0,1,3.09027,3.692951599598461,4.16068,4.772914371723939,0,1,1,0,0,0,0,INFP
32.0,0,4.99888,5.604547304006229,5.94732,4.307655773844976,1,0,1,0,0,0,0,ENTP
28.0,0,0.81431,4.663469321487443,1.47475,3.0161981703914105,1,0,1,0,0,0,0,INFP
33.0,1,0.95993,6.209079739319703,5.37687,6.273749756259687,0,1,0,0,0,1,0,ISFP
32.0,1,8.35924,6.272436448271207,0.47253,5.1558370349356135,0,1,0,0,0,0,1,ESFP
27.0,0,1.49988,5.924256887966222,7.33546,4.384503676752364,0,1,1,0,0,0,0,INTP
25.0,1,2.77135,4.326933205879952,2.45749,5.012377066256547,0,1,0,0,1,0,0,INFP
26.0,0,1.93484,6.562127591908503,7.78709,5.715099323121093,0,1,0,0,0,1,0,ISTP
29.0,1,4.28611,5.086525791734315,2.41355,3.81469600363264,1,0,0,0,1,0,0,ENFP
24.0,1,7.24391,6.1964454278881655,0.12786,6.593255210066445,1,0,0,0,1,0,0,ENFP
23.0,1,0.23334,5.736891256443594,3.69444,4.245888691783799,1,0,0,0,0,0,1,INFP
37.0,1,0.34373,5.582003342108176,1.38815,4.509423617187664,0,1,0,0,0,0,1,INFP
22.0,0,2.61125,4.695299285528182,6.23674,6.264802774059139,1,0,0,0,0,0,1,INTJ
28.0,1,3.90346,5.124198036151809,0.73251,4.49434148319001,1,0,0,0,1,0,0,INFP
33.0,1,0.12344,3.277167871806392,7.50565,5.387267211856397,0,1,1,0,0,0,0,INTP
21.0,0,7.62147,5.914727486630046,1.89877,0.8684782727010925,0,1,0,0,0,1,0,ENFP
25.0,0,0.10923,6.809423169912582,6.40785,1.1764716119759957,1,0,0,1,0,0,0,ISTP
28.0,1,4.25461,6.404413192951786,2.90393,5.717725167569127,1,0,1,0,0,0,0,ESFP
26.0,1,3.36001,4.6003466498487295,3.41488,2.325337914048941,1,0,1,0,0,0,0,ENFP
21.0,0,1.38823,6.688581595630236,1.19308,4.750399232943845,0,1,1,0,0,0,0,INFP
26.0,0,5.24716,6.460286675864157,4.36054,4.244042833130305,1,0,1,0,0,0,0,ESFP
26.0,0,4.89977,4.7051950860788,2.44053,5.948795594659732,1,0,1,0,0,0,0,ENFP
28.0,1,4.28837,6.349895045384367,8.6341,4.661013554428525,1,0,0,1,0,0,0,ESTP
22.0,1,6.83436,6.197361560646177,4.3251,6.114244007657344,0,1,0,0,0,1,0,ENFP
23.0,0,9.62776,5.192561685546355,4.37374,4.751714939371846,1,0,0,0,1,0,0,ENFP
20.0,0,1.83617,6.499969467792689,7.44735,4.614949903005002,1,0,0,0,0,1,0,INTP
22.0,1,9.70409,5.378523169407481,5.87527,6.604437358962617,0,1,0,0,0,0,1,ENFP
30.0,0,5.05059,6.935170700384544,6.64142,4.975103662188963,0,1,0,1,0,0,0,ESTP
26.0,0,4.87439,3.584162733312773,3.49969,5.140118076649556,0,1,0,0,0,0,1,ENFP
25.0,0,4.53061,5.493246150748311,3.24304,4.3207634165190765,1,0,0,0,0,0,1,ENFP
22.0,0,1.38246,7.213520703311332,8.75385,3.437648174433082,0,1,0,0,0,0,1,ISTP
44.0,0,4.62213,3.887103776428972,4.70924,3.3786585895455232,1,0,0,0,0,0,1,ENFP
38.0,0,3.99484,5.300629420570586,7.65171,4.017171698027102,1,0,0,0,0,0,1,ENTP
25.0,1,6.83663,4.523927462315198,2.66092,2.451975355633488,0,1,0,0,0,1,0,ENFP
29.0,1,3.61243,3.460540600535112,8.10952,4.315330442674414,1,0,0,1,0,0,0,INTP
27.0,1,9.96522,5.934191759768633,5.22029,5.719664733461566,1,0,0,1,0,0,0,ENFP
27.0,0,9.39264,5.730932016015848,5.59341,5.333508334275642,0,1,1,0,0,0,0,ENTP
23.0,0,2.28851,3.6619979783120336,5.38541,6.363603548077102,0,1,0,1,0,0,0,INFJ
21.0,1,4.07949,5.8296154107078815,5.25634,4.767937305222568,1,0,0,0,0,1,0,INFP
23.0,0,6.48511,3.0274583060940774,6.1619,4.028766145114837,0,1,0,0,0,0,1,ENFP
27.0,1,1.18709,4.823849568086996,1.52621,4.2728280382378845,1,0,0,1,0,0,0,INFP
34.0,1,1.98987,5.908587782532278,8.50174,3.626188146320065,1,0,1,0,0,0,0,INTP
33.0,1,8.10421,5.265383133419309,5.17062,3.185018118333034,0,1,0,0,0,0,1,ENFP
24.0,0,7.81928,6.9830759602641725,3.04326,6.222557809485161,1,0,0,1,0,0,0,ENFJ
21.0,0,1.53077,6.160655720665465,6.30634,4.734616436310143,0,1,0,0,1,0,0,INFP
28.0,0,9.37188,5.53985511550086,4.39648,1.736861285371643,1,0,0,0,0,0,1,ENFP
35.0,1,9.55732,2.1934879167829804,5.42752,4.489667177396029,0,1,0,1,0,0,0,ENFP
20.0,0,5.28509,6.1453598517662655,3.62791,4.420627551694867,1,0,0,0,0,0,1,ENFP
28.0,0,3.62566,4.910051368156535,8.74979,5.36693717517742,1,0,1,0,0,0,0,ENTP
22.0,0,5.34105,5.613321176346616,9.67523,4.198652893513108,1,0,0,0,0,0,1,ENTP
28.0,1,8.83126,5.24083980444782,9.76411,4.536063735626627,1,0,0,0,0,0,1,ENTP
28.0,0,8.49506,4.120714056793904,7.08426,2.009164830418143,0,1,0,0,0,0,1,ENTP
24.0,0,2.73433,5.228207032820097,6.80974,4.211430837357846,0,1,0,1,0,0,0,INTP
30.0,1,1.5315,4.358398368400473,5.77715,4.441455726029804,0,1,0,0,0,0,1,INFP
29.0,0,2.15161,4.5837889659604265,3.79311,6.087940495441382,0,1,1,0,0,0,0,INFJ
20.0,1,5.1717,5.632951083985508,2.88505,6.020993788134187,1,0,0,0,0,1,0,ENFP
21.0,0,1.57493,5.777009642715102,9.63614,3.4881272187290278,0,1,0,0,0,1,0,INTP
28.0,0,2.00708,5.258069166940915,4.28581,5.313645615696704,1,0,1,0,0,0,0,INFP
24.0,1,0.33648,4.414512878019541,3.72362,3.466475355761942,1,0,0,0,0,0,1,INFP
35.0,0,6.50447,6.3519354727393145,9.59186,4.473440979643719,1,0,1,0,0,0,0,ESTP
24.0,0,8.51063,4.068932728330819,4.16407,4.811935302950982,0,1,0,0,0,0,1,ENFP
27.0,1,9.63268,6.850312124578689,0.75224,1.4834726221293364,0,1,0,0,1,0,0,ESFP
29.0,0,2.0249,5.197812812635866,6.96465,1.1500206667782118,1,0,0,0,1,0,0,INTP
24.0,1,0.14847,6.058353274188295,1.8741,4.45063274009514,1,0,1,0,0,0,0,INFP
24.0,1,1.94237,5.924341348796991,8.26972,5.943059723826091,1,0,0,0,0,0,1,INTP
24.0,1,6.63178,4.615909307967696,1.90597,5.68494856953098,1,0,1,0,0,0,0,ENFP
25.0,0,3.6621,6.494555269490904,2.37669,4.845995310450901,0,1,0,1,0,0,0,ESFP
24.0,0,8.35646,4.115828744615572,2.74344,5.130111668713109,0,1,0,0,0,0,1,ENFP
27.0,0,7.04561,6.198425563207477,2.05857,4.845931277394962,0,1,0,1,0,0,0,ESFP
27.0,0,2.04338,3.9713361811307566,6.5775,4.109901388384407,0,1,0,1,0,0,0,INTP
29.0,1,4.51429,5.437777654855106,6.37694,5.003804411619524,0,1,0,0,0,0,1,ENFP
26.0,1,3.23828,3.9212853743829754,9.70959,4.848604626207748,0,1,0,0,0,0,1,INTP
27.0,0,8.11325,4.916417991600051,6.44127,7.694060173070086,0,1,1,0,0,0,0,ENTJ
23.0,1,0.73469,5.048582698117583,4.83719,5.112915197648608,0,1,0,0,1,0,0,INFP
31.0,1,4.69695,6.065747565402717,9.58519,5.85742467177721,1,0,0,1,0,0,0,ENTP
29.0,1,8.70585,5.861001743938531,8.31016,3.854175627111673,1,0,0,0,1,0,0,ENTP
20.0,1,4.04316,5.678263252288026,7.75377,6.1842120894919255,1,0,0,1,0,0,0,INTP
22.0,0,1.11709,5.282113372129503,2.22713,5.36387087863643,1,0,0,0,0,0,1,INFP
27.0,1,4.56857,4.866485619912806,1.71157,5.525953856103288,0,1,0,0,0,0,1,INFP
26.0,0,8.33722,5.848805375942594,2.06438,3.4801846490935,0,1,1,0,0,0,0,ENFP
25.0,0,1.338,6.825367701573601,3.69181,4.91805888912569,0,1,0,0,0,0,1,INFP
27.0,1,9.84048,3.628453096925421,7.57974,1.956011969955247,0,1,0,0,0,1,0,ENTP
25.0,0,7.05338,5.210661910069934,2.21066,6.466849259567337,0,1,0,0,0,0,1,ENFJ
37.0,0,4.55372,4.750322628271722,4.93823,6.749772195991202,1,0,0,0,0,0,1,ENFJ
30.0,1,1.42336,4.130235957624916,9.05669,4.685438254912849,0,1,0,0,0,0,1,INTP
20.0,0,0.43255,7.082806698924244,5.70536,5.343591598251513,0,1,1,0,0,0,0,INTP
29.0,1,6.29977,4.370184527817179,9.04985,5.248977504417467,0,1,0,1,0,0,0,ENTP
37.0,1,9.72279,3.714464530252352,8.0654,4.116108038366515,1,0,0,0,0,1,0,ENTP
51.0,0,8.62832,6.7682983969927655,8.27919,5.74220852396081,0,1,0,0,0,0,1,ESTP
25.0,0,9.81703,5.445163458599793,2.57166,2.710051166421802,1,0,0,0,0,1,0,ENFP
30.0,1,0.48797,4.752480691162443,1.77634,3.0108805729977304,1,0,0,0,0,0,1,INFP
28.0,0,2.50739,4.664141778904429,5.92145,5.479236283405361,0,1,0,1,0,0,0,INFP
23.0,0,0.43268,4.736727835364727,3.65956,3.9806545110114975,0,1,1,0,0,0,0,INFP
25.0,0,9.88889,3.304815069251242,2.5498,5.118240519059915,1,0,0,1,0,0,0,ENFP
22.0,1,1.6123,4.265821741219074,2.82098,2.32285934150949,0,1,0,0,0,0,1,INFP
24.0,1,8.3434,3.888408686328464,4.03261,3.454427495964409,0,1,0,0,0,0,1,ENFP
30.0,0,2.0829,3.328114787868996,4.32471,5.704755235508703,0,1,1,0,0,0,0,INFP
22.0,0,3.01752,5.144217964916107,5.49355,6.089512469956032,1,0,0,1,0,0,0,ENFJ
25.0,1,8.74749,4.80927764843466,4.99904,0.0,0,1,0,0,0,0,1,ENFP
28.0,1,9.44419,5.552890772571435,4.37687,5.675362309276991,1,0,0,0,0,1,0,ENFP
25.0,0,4.55431,4.031430577728427,2.79933,7.1736892260063865,1,0,1,0,0,0,0,ENFJ
25.0,1,7.26144,5.027600819277092,8.70926,3.7640660858314448,0,1,0,1,0,0,0,ENTP
26.0,0,2.73848,4.9260847705962245,5.33816,4.3373664592558,1,0,0,0,1,0,0,INFP
30.0,0,1.49412,6.391293129813355,8.40334,3.964582440164656,1,0,0,0,0,0,1,ISTP
20.0,1,4.52704,5.482120625333921,0.89423,5.887393904127475,0,1,0,0,0,0,1,INFP
27.0,1,9.41425,3.5873544906026824,3.32655,4.601487150890654,0,1,0,0,0,0,1,ENFP
23.0,0,4.77185,1.951009935534314,0.93898,7.4868183183582495,1,0,0,1,0,0,0,ENFJ
25.0,0,4.6135,5.766202154665914,0.65435,3.2316656744755257,1,0,0,1,0,0,0,ENFP
20.0,0,5.60736,4.479250335507053,7.66199,6.223274152838182,1,0,0,0,1,0,0,ENTJ
19.0,0,9.92997,3.7947150600910646,9.49963,1.4590939312715925,0,1,0,0,0,0,1,ENTP
27.0,0,0.27912,4.563441543537998,9.34717,4.096533944355812,0,1,0,0,0,0,1,INTP
28.0,0,8.90177,3.8557039941150686,0.35364,5.223449203509722,0,1,1,0,0,0,0,ENFP
20.0,0,6.06774,5.525324034979306,1.08463,3.314057768335513,1,0,0,0,0,0,1,ENFP
24.0,1,4.64184,5.930027657692257,8.11968,5.36748953282309,1,0,0,0,0,0,1,ENTP
38.0,1,3.28094,3.581737120628942,9.14187,4.08945742621915,1,0,0,0,1,0,0,INTP
31.0,0,5.06788,3.499867681543722,4.11538,3.702963880202935,0,1,0,0,0,1,0,ENFP
27.0,0,2.86984,4.787515351266766,4.15408,2.0554316111351136,1,0,0,0,0,1,0,ENFP
22.0,0,1.11006,3.2900906216511374,3.12697,3.7806392488648544,0,1,0,1,0,0,0,INFP
29.0,0,3.6532,5.42938577836308,1.04171,6.556860946298845,0,1,0,0,0,0,1,ENFJ
31.0,1,7.82559,5.052071280045754,7.98451,2.8856151918770223,0,1,0,0,1,0,0,ENTP
21.0,1,2.47884,6.294941715316308,3.80805,3.827350826745656,1,0,0,0,0,0,1,INFP
26.0,0,7.65614,5.078084767436702,6.46807,5.593535606852783,1,0,0,0,1,0,0,ENTJ
24.0,0,2.15677,5.68775782869619,3.79039,0.5040900698154136,0,1,0,0,0,1,0,INFP
19.0,0,2.93437,7.380070457350855,4.64953,5.80835074076918,1,0,0,0,0,1,0,INFP
31.0,0,3.25037,5.587836551340394,5.92401,7.583039655286965,0,1,0,0,1,0,0,INFJ
27.0,0,6.36711,4.194524685758827,7.35062,4.007319484978368,1,0,0,1,0,0,0,ENTP
30.0,0,2.37318,5.239201636724627,3.75022,5.206269952747644,0,1,0,0,0,0,1,INFP
23.0,0,7.36465,4.9123170470847874,3.19608,5.75199992054833,0,1,0,0,1,0,0,ENFJ
27.0,1,9.15221,6.180407703349788,8.06395,4.175382224212166,0,1,0,0,0,1,0,ESTP
22.0,0,4.24068,5.848469656512216,4.9774,5.938187968342888,0,1,0,0,1,0,0,ENFJ
19.0,0,6.26319,2.402655682244373,0.89778,6.5413127342004405,1,0,0,0,0,0,1,ENFJ
25.0,0,9.45281,4.877162165829397,4.20758,4.075008577072616,0,1,1,0,0,0,0,ENFP
23.0,1,3.51112,4.552827664339629,3.4264,4.453343026554791,0,1,1,0,0,0,0,INFP
21.0,0,0.59342,3.299956664346622,1.48373,5.710616902736433,1,0,1,0,0,0,0,INFP
27.0,1,1.04777,3.2387810125994365,8.60792,4.655118639121365,1,0,0,1,0,0,0,INTP
30.0,1,8.27892,5.840224646274513,8.94646,4.625522475442263,1,0,0,0,0,0,1,ENTP
25.0,0,3.14566,3.621434635366098,5.64408,6.074567647158534,0,1,1,0,0,0,0,INTJ
32.0,0,0.87261,6.5010259565851065,2.26816,5.3938483798953785,0,1,1,0,0,0,0,ISFP
